comparison,false_positive_rate,true_positive_rate,auc
same_participant_repeat_recording,0.075573549,0.15384615,0.70334614
same_participant_repeat_recording,0.076923077,0.15384615,0.70334614
same_participant_repeat_recording,0.078272605,0.15384615,0.70334614
same_participant_repeat_recording,0.078272605,0.17948718,0.70334614
same_participant_repeat_recording,0.079622132,0.17948718,0.70334614
same_participant_repeat_recording,0.08097166,0.17948718,0.70334614
same_participant_repeat_recording,0.082321188,0.17948718,0.70334614
same_participant_repeat_recording,0.083670715,0.17948718,0.70334614
same_participant_repeat_recording,0.083670715,0.20512821,0.70334614
same_participant_repeat_recording,0.085020243,0.20512821,0.70334614
same_participant_repeat_recording,0.086369771,0.20512821,0.70334614
same_participant_repeat_recording,0.086369771,0.23076923,0.70334614
same_participant_repeat_recording,0.087719298,0.23076923,0.70334614
same_participant_repeat_recording,0.089068826,0.23076923,0.70334614
same_participant_repeat_recording,0.090418354,0.23076923,0.70334614
same_participant_repeat_recording,0.091767881,0.23076923,0.70334614
same_participant_repeat_recording,0.093117409,0.23076923,0.70334614
same_participant_repeat_recording,0.094466937,0.23076923,0.70334614
same_participant_repeat_recording,0.095816464,0.23076923,0.70334614
same_participant_repeat_recording,0.097165992,0.23076923,0.70334614
same_participant_repeat_recording,0.09851552,0.23076923,0.70334614
same_participant_repeat_recording,0.099865047,0.23076923,0.70334614
same_participant_repeat_recording,0.10121457,0.23076923,0.70334614
same_participant_repeat_recording,0.1025641,0.23076923,0.70334614
same_participant_repeat_recording,0.10391363,0.23076923,0.70334614
same_participant_repeat_recording,0.10391363,0.25641026,0.70334614
same_participant_repeat_recording,0.10526316,0.25641026,0.70334614
same_participant_repeat_recording,0.10661269,0.25641026,0.70334614
same_participant_repeat_recording,0.10796221,0.25641026,0.70334614
same_participant_repeat_recording,0.10931174,0.25641026,0.70334614
same_participant_repeat_recording,0.11066127,0.25641026,0.70334614
same_participant_repeat_recording,0.1120108,0.25641026,0.70334614
same_participant_repeat_recording,0.11336032,0.25641026,0.70334614
same_participant_repeat_recording,0.11470985,0.25641026,0.70334614
same_participant_repeat_recording,0.11605938,0.25641026,0.70334614
same_participant_repeat_recording,0.11740891,0.25641026,0.70334614
same_participant_repeat_recording,0.11875843,0.25641026,0.70334614
same_participant_repeat_recording,0.12010796,0.25641026,0.70334614
same_participant_repeat_recording,0.12145749,0.25641026,0.70334614
same_participant_repeat_recording,0.12280702,0.25641026,0.70334614
same_participant_repeat_recording,0.12415655,0.25641026,0.70334614
same_participant_repeat_recording,0.12550607,0.25641026,0.70334614
same_participant_repeat_recording,0.1268556,0.25641026,0.70334614
same_participant_repeat_recording,0.12820513,0.25641026,0.70334614
same_participant_repeat_recording,0.12955466,0.25641026,0.70334614
same_participant_repeat_recording,0.13090418,0.25641026,0.70334614
same_participant_repeat_recording,0.13225371,0.25641026,0.70334614
same_participant_repeat_recording,0.13225371,0.28205128,0.70334614
same_participant_repeat_recording,0.13360324,0.28205128,0.70334614
same_participant_repeat_recording,0.13495277,0.28205128,0.70334614
same_participant_repeat_recording,0.13495277,0.30769231,0.70334614
same_participant_repeat_recording,0.13630229,0.30769231,0.70334614
same_participant_repeat_recording,0.13765182,0.30769231,0.70334614
same_participant_repeat_recording,0.13900135,0.30769231,0.70334614
same_participant_repeat_recording,0.14035088,0.30769231,0.70334614
same_participant_repeat_recording,0.1417004,0.30769231,0.70334614
same_participant_repeat_recording,0.1417004,0.33333333,0.70334614
same_participant_repeat_recording,0.14304993,0.33333333,0.70334614
same_participant_repeat_recording,0.14439946,0.33333333,0.70334614
same_participant_repeat_recording,0.14574899,0.33333333,0.70334614
same_participant_repeat_recording,0.14709852,0.33333333,0.70334614
same_participant_repeat_recording,0.14844804,0.33333333,0.70334614
same_participant_repeat_recording,0.14979757,0.33333333,0.70334614
same_participant_repeat_recording,0.1511471,0.33333333,0.70334614
same_participant_repeat_recording,0.15249663,0.33333333,0.70334614
same_participant_repeat_recording,0.15384615,0.33333333,0.70334614
same_participant_repeat_recording,0.15519568,0.33333333,0.70334614
same_participant_repeat_recording,0.15654521,0.33333333,0.70334614
same_participant_repeat_recording,0.15789474,0.33333333,0.70334614
same_participant_repeat_recording,0.15924426,0.33333333,0.70334614
same_participant_repeat_recording,0.16059379,0.33333333,0.70334614
same_participant_repeat_recording,0.16194332,0.33333333,0.70334614
same_participant_repeat_recording,0.16329285,0.33333333,0.70334614
same_participant_repeat_recording,0.16464238,0.33333333,0.70334614
same_participant_repeat_recording,0.1659919,0.33333333,0.70334614
same_participant_repeat_recording,0.16734143,0.33333333,0.70334614
same_participant_repeat_recording,0.16734143,0.35897436,0.70334614
same_participant_repeat_recording,0.16869096,0.35897436,0.70334614
same_participant_repeat_recording,0.17004049,0.35897436,0.70334614
same_participant_repeat_recording,0.17139001,0.35897436,0.70334614
same_participant_repeat_recording,0.17273954,0.35897436,0.70334614
same_participant_repeat_recording,0.17408907,0.35897436,0.70334614
same_participant_repeat_recording,0.1754386,0.35897436,0.70334614
same_participant_repeat_recording,0.17678812,0.35897436,0.70334614
same_participant_repeat_recording,0.17813765,0.35897436,0.70334614
same_participant_repeat_recording,0.17948718,0.35897436,0.70334614
same_participant_repeat_recording,0.18083671,0.35897436,0.70334614
same_participant_repeat_recording,0.18083671,0.38461538,0.70334614
same_participant_repeat_recording,0.18218623,0.38461538,0.70334614
same_participant_repeat_recording,0.18353576,0.38461538,0.70334614
same_participant_repeat_recording,0.18488529,0.38461538,0.70334614
same_participant_repeat_recording,0.18623482,0.38461538,0.70334614
same_participant_repeat_recording,0.18758435,0.38461538,0.70334614
same_participant_repeat_recording,0.18893387,0.38461538,0.70334614
same_participant_repeat_recording,0.1902834,0.38461538,0.70334614
same_participant_repeat_recording,0.19163293,0.38461538,0.70334614
same_participant_repeat_recording,0.19298246,0.38461538,0.70334614
same_participant_repeat_recording,0.19433198,0.38461538,0.70334614
same_participant_repeat_recording,0.19568151,0.38461538,0.70334614
same_participant_repeat_recording,0.19703104,0.38461538,0.70334614
same_participant_repeat_recording,0.19838057,0.38461538,0.70334614
same_participant_repeat_recording,0.19973009,0.38461538,0.70334614
same_participant_repeat_recording,0.20107962,0.38461538,0.70334614
same_participant_repeat_recording,0.20107962,0.41025641,0.70334614
same_participant_repeat_recording,0.20242915,0.41025641,0.70334614
same_participant_repeat_recording,0.20377868,0.41025641,0.70334614
same_participant_repeat_recording,0.20512821,0.41025641,0.70334614
same_participant_repeat_recording,0.20647773,0.41025641,0.70334614
same_participant_repeat_recording,0.20782726,0.41025641,0.70334614
same_participant_repeat_recording,0.20917679,0.41025641,0.70334614
same_participant_repeat_recording,0.21052632,0.41025641,0.70334614
same_participant_repeat_recording,0.21187584,0.41025641,0.70334614
same_participant_repeat_recording,0.21322537,0.41025641,0.70334614
same_participant_repeat_recording,0.2145749,0.41025641,0.70334614
same_participant_repeat_recording,0.21592443,0.41025641,0.70334614
same_participant_repeat_recording,0.21727395,0.41025641,0.70334614
same_participant_repeat_recording,0.21862348,0.41025641,0.70334614
same_participant_repeat_recording,0.21997301,0.41025641,0.70334614
same_participant_repeat_recording,0.22132254,0.41025641,0.70334614
same_participant_repeat_recording,0.22267206,0.41025641,0.70334614
same_participant_repeat_recording,0.22402159,0.41025641,0.70334614
same_participant_repeat_recording,0.22537112,0.41025641,0.70334614
same_participant_repeat_recording,0.22672065,0.41025641,0.70334614
same_participant_repeat_recording,0.22672065,0.43589744,0.70334614
same_participant_repeat_recording,0.22807018,0.43589744,0.70334614
same_participant_repeat_recording,0.2294197,0.43589744,0.70334614
same_participant_repeat_recording,0.23076923,0.43589744,0.70334614
same_participant_repeat_recording,0.23211876,0.43589744,0.70334614
same_participant_repeat_recording,0.23346829,0.43589744,0.70334614
same_participant_repeat_recording,0.23481781,0.43589744,0.70334614
same_participant_repeat_recording,0.23481781,0.46153846,0.70334614
same_participant_repeat_recording,0.23616734,0.46153846,0.70334614
same_participant_repeat_recording,0.23751687,0.46153846,0.70334614
same_participant_repeat_recording,0.2388664,0.46153846,0.70334614
same_participant_repeat_recording,0.24021592,0.46153846,0.70334614
same_participant_repeat_recording,0.24156545,0.46153846,0.70334614
same_participant_repeat_recording,0.24291498,0.46153846,0.70334614
same_participant_repeat_recording,0.24426451,0.46153846,0.70334614
same_participant_repeat_recording,0.24561404,0.46153846,0.70334614
same_participant_repeat_recording,0.24696356,0.46153846,0.70334614
same_participant_repeat_recording,0.24831309,0.46153846,0.70334614
same_participant_repeat_recording,0.24966262,0.46153846,0.70334614
same_participant_repeat_recording,0.25101215,0.46153846,0.70334614
same_participant_repeat_recording,0.25236167,0.46153846,0.70334614
same_participant_repeat_recording,0.2537112,0.46153846,0.70334614
same_participant_repeat_recording,0.25506073,0.46153846,0.70334614
same_participant_repeat_recording,0.25641026,0.46153846,0.70334614
same_participant_repeat_recording,0.25641026,0.48717949,0.70334614
same_participant_repeat_recording,0.25775978,0.48717949,0.70334614
same_participant_repeat_recording,0.25910931,0.48717949,0.70334614
same_participant_repeat_recording,0.26045884,0.48717949,0.70334614
same_participant_repeat_recording,0.26180837,0.48717949,0.70334614
same_participant_repeat_recording,0.26315789,0.48717949,0.70334614
same_participant_repeat_recording,0.26450742,0.48717949,0.70334614
same_participant_repeat_recording,0.26450742,0.51282051,0.70334614
same_participant_repeat_recording,0.26585695,0.51282051,0.70334614
same_participant_repeat_recording,0.26585695,0.53846154,0.70334614
same_participant_repeat_recording,0.26720648,0.53846154,0.70334614
same_participant_repeat_recording,0.26855601,0.53846154,0.70334614
same_participant_repeat_recording,0.26990553,0.53846154,0.70334614
same_participant_repeat_recording,0.27125506,0.53846154,0.70334614
same_participant_repeat_recording,0.27260459,0.53846154,0.70334614
same_participant_repeat_recording,0.27260459,0.56410256,0.70334614
same_participant_repeat_recording,0.27395412,0.56410256,0.70334614
same_participant_repeat_recording,0.27530364,0.56410256,0.70334614
same_participant_repeat_recording,0.27665317,0.56410256,0.70334614
same_participant_repeat_recording,0.2780027,0.56410256,0.70334614
same_participant_repeat_recording,0.27935223,0.56410256,0.70334614
same_participant_repeat_recording,0.28070175,0.56410256,0.70334614
same_participant_repeat_recording,0.28205128,0.56410256,0.70334614
same_participant_repeat_recording,0.28340081,0.56410256,0.70334614
same_participant_repeat_recording,0.28475034,0.56410256,0.70334614
same_participant_repeat_recording,0.28609987,0.56410256,0.70334614
same_participant_repeat_recording,0.28609987,0.58974359,0.70334614
same_participant_repeat_recording,0.28744939,0.58974359,0.70334614
same_participant_repeat_recording,0.28879892,0.58974359,0.70334614
same_participant_repeat_recording,0.29014845,0.58974359,0.70334614
same_participant_repeat_recording,0.29149798,0.58974359,0.70334614
same_participant_repeat_recording,0.2928475,0.58974359,0.70334614
same_participant_repeat_recording,0.29419703,0.58974359,0.70334614
same_participant_repeat_recording,0.29554656,0.58974359,0.70334614
same_participant_repeat_recording,0.29689609,0.58974359,0.70334614
same_participant_repeat_recording,0.29824561,0.58974359,0.70334614
same_participant_repeat_recording,0.29959514,0.58974359,0.70334614
same_participant_repeat_recording,0.30094467,0.58974359,0.70334614
same_participant_repeat_recording,0.30094467,0.61538462,0.70334614
same_participant_repeat_recording,0.3022942,0.61538462,0.70334614
same_participant_repeat_recording,0.30364372,0.61538462,0.70334614
same_participant_repeat_recording,0.30499325,0.61538462,0.70334614
same_participant_repeat_recording,0.30634278,0.61538462,0.70334614
same_participant_repeat_recording,0.30769231,0.61538462,0.70334614
same_participant_repeat_recording,0.30904184,0.61538462,0.70334614
same_participant_repeat_recording,0.31039136,0.61538462,0.70334614
same_participant_repeat_recording,0.31174089,0.61538462,0.70334614
same_participant_repeat_recording,0.31309042,0.61538462,0.70334614
same_participant_repeat_recording,0.31309042,0.64102564,0.70334614
same_participant_repeat_recording,0.31443995,0.64102564,0.70334614
same_participant_repeat_recording,0.31578947,0.64102564,0.70334614
same_participant_repeat_recording,0.317139,0.64102564,0.70334614
same_participant_repeat_recording,0.31848853,0.64102564,0.70334614
same_participant_repeat_recording,0.31983806,0.64102564,0.70334614
same_participant_repeat_recording,0.31983806,0.66666667,0.70334614
same_participant_repeat_recording,0.32118758,0.66666667,0.70334614
same_participant_repeat_recording,0.32253711,0.66666667,0.70334614
same_participant_repeat_recording,0.32388664,0.66666667,0.70334614
same_participant_repeat_recording,0.32523617,0.66666667,0.70334614
same_participant_repeat_recording,0.3265857,0.66666667,0.70334614
same_participant_repeat_recording,0.32793522,0.66666667,0.70334614
same_participant_repeat_recording,0.32928475,0.66666667,0.70334614
same_participant_repeat_recording,0.33063428,0.66666667,0.70334614
same_participant_repeat_recording,0.33198381,0.66666667,0.70334614
same_participant_repeat_recording,0.33333333,0.66666667,0.70334614
same_participant_repeat_recording,0.33468286,0.66666667,0.70334614
same_participant_repeat_recording,0.33603239,0.66666667,0.70334614
same_participant_repeat_recording,0.33738192,0.66666667,0.70334614
same_participant_repeat_recording,0.33873144,0.66666667,0.70334614
same_participant_repeat_recording,0.34008097,0.66666667,0.70334614
same_participant_repeat_recording,0.3414305,0.66666667,0.70334614
same_participant_repeat_recording,0.34278003,0.66666667,0.70334614
same_participant_repeat_recording,0.34412955,0.66666667,0.70334614
same_participant_repeat_recording,0.34547908,0.66666667,0.70334614
same_participant_repeat_recording,0.34682861,0.66666667,0.70334614
same_participant_repeat_recording,0.34817814,0.66666667,0.70334614
same_participant_repeat_recording,0.34952767,0.66666667,0.70334614
same_participant_repeat_recording,0.35087719,0.66666667,0.70334614
same_participant_repeat_recording,0.35222672,0.66666667,0.70334614
same_participant_repeat_recording,0.35357625,0.66666667,0.70334614
same_participant_repeat_recording,0.35492578,0.66666667,0.70334614
same_participant_repeat_recording,0.3562753,0.66666667,0.70334614
same_participant_repeat_recording,0.35762483,0.66666667,0.70334614
same_participant_repeat_recording,0.35897436,0.66666667,0.70334614
same_participant_repeat_recording,0.36032389,0.66666667,0.70334614
same_participant_repeat_recording,0.36167341,0.66666667,0.70334614
same_participant_repeat_recording,0.36302294,0.66666667,0.70334614
same_participant_repeat_recording,0.36437247,0.66666667,0.70334614
same_participant_repeat_recording,0.365722,0.66666667,0.70334614
same_participant_repeat_recording,0.36707152,0.66666667,0.70334614
same_participant_repeat_recording,0.36707152,0.69230769,0.70334614
same_participant_repeat_recording,0.36707152,0.71794872,0.70334614
same_participant_repeat_recording,0.36842105,0.71794872,0.70334614
same_participant_repeat_recording,0.36842105,0.74358974,0.70334614
same_participant_repeat_recording,0.36977058,0.74358974,0.70334614
same_participant_repeat_recording,0.37112011,0.74358974,0.70334614
same_participant_repeat_recording,0.37246964,0.74358974,0.70334614
same_participant_repeat_recording,0.37381916,0.74358974,0.70334614
same_participant_repeat_recording,0.37516869,0.74358974,0.70334614
same_participant_repeat_recording,0.37651822,0.74358974,0.70334614
same_participant_repeat_recording,0.37786775,0.74358974,0.70334614
same_participant_repeat_recording,0.37921727,0.74358974,0.70334614
same_participant_repeat_recording,0.3805668,0.74358974,0.70334614
same_participant_repeat_recording,0.38191633,0.74358974,0.70334614
same_participant_repeat_recording,0.38326586,0.74358974,0.70334614
same_participant_repeat_recording,0.38461538,0.74358974,0.70334614
same_participant_repeat_recording,0.38596491,0.74358974,0.70334614
same_participant_repeat_recording,0.38731444,0.74358974,0.70334614
same_participant_repeat_recording,0.38866397,0.74358974,0.70334614
same_participant_repeat_recording,0.3900135,0.74358974,0.70334614
same_participant_repeat_recording,0.39136302,0.74358974,0.70334614
same_participant_repeat_recording,0.39271255,0.74358974,0.70334614
same_participant_repeat_recording,0.39406208,0.74358974,0.70334614
same_participant_repeat_recording,0.39541161,0.74358974,0.70334614
same_participant_repeat_recording,0.39676113,0.74358974,0.70334614
same_participant_repeat_recording,0.39811066,0.74358974,0.70334614
same_participant_repeat_recording,0.39946019,0.74358974,0.70334614
same_participant_repeat_recording,0.40080972,0.74358974,0.70334614
same_participant_repeat_recording,0.40215924,0.74358974,0.70334614
same_participant_repeat_recording,0.40350877,0.74358974,0.70334614
same_participant_repeat_recording,0.4048583,0.74358974,0.70334614
same_participant_repeat_recording,0.40620783,0.74358974,0.70334614
same_participant_repeat_recording,0.40755735,0.74358974,0.70334614
same_participant_repeat_recording,0.40890688,0.74358974,0.70334614
same_participant_repeat_recording,0.41025641,0.74358974,0.70334614
same_participant_repeat_recording,0.41160594,0.74358974,0.70334614
same_participant_repeat_recording,0.41295547,0.74358974,0.70334614
same_participant_repeat_recording,0.41430499,0.74358974,0.70334614
same_participant_repeat_recording,0.41565452,0.74358974,0.70334614
same_participant_repeat_recording,0.41700405,0.74358974,0.70334614
same_participant_repeat_recording,0.41835358,0.74358974,0.70334614
same_participant_repeat_recording,0.4197031,0.74358974,0.70334614
same_participant_repeat_recording,0.42105263,0.74358974,0.70334614
same_participant_repeat_recording,0.42240216,0.74358974,0.70334614
same_participant_repeat_recording,0.42375169,0.74358974,0.70334614
same_participant_repeat_recording,0.42510121,0.74358974,0.70334614
same_participant_repeat_recording,0.42645074,0.74358974,0.70334614
same_participant_repeat_recording,0.42780027,0.74358974,0.70334614
same_participant_repeat_recording,0.4291498,0.74358974,0.70334614
same_participant_repeat_recording,0.43049933,0.74358974,0.70334614
same_participant_repeat_recording,0.43184885,0.74358974,0.70334614
same_participant_repeat_recording,0.43319838,0.74358974,0.70334614
same_participant_repeat_recording,0.43454791,0.74358974,0.70334614
same_participant_repeat_recording,0.43589744,0.74358974,0.70334614
same_participant_repeat_recording,0.43724696,0.74358974,0.70334614
same_participant_repeat_recording,0.43859649,0.74358974,0.70334614
same_participant_repeat_recording,0.43994602,0.74358974,0.70334614
same_participant_repeat_recording,0.44129555,0.74358974,0.70334614
same_participant_repeat_recording,0.44264507,0.74358974,0.70334614
same_participant_repeat_recording,0.4439946,0.74358974,0.70334614
same_participant_repeat_recording,0.44534413,0.74358974,0.70334614
same_participant_repeat_recording,0.44669366,0.74358974,0.70334614
same_participant_repeat_recording,0.44804318,0.74358974,0.70334614
same_participant_repeat_recording,0.44939271,0.74358974,0.70334614
same_participant_repeat_recording,0.45074224,0.74358974,0.70334614
same_participant_repeat_recording,0.45209177,0.74358974,0.70334614
same_participant_repeat_recording,0.4534413,0.74358974,0.70334614
same_participant_repeat_recording,0.45479082,0.74358974,0.70334614
same_participant_repeat_recording,0.45614035,0.74358974,0.70334614
same_participant_repeat_recording,0.45748988,0.74358974,0.70334614
same_participant_repeat_recording,0.45883941,0.74358974,0.70334614
same_participant_repeat_recording,0.45883941,0.76923077,0.70334614
same_participant_repeat_recording,0.46018893,0.76923077,0.70334614
same_participant_repeat_recording,0.46153846,0.76923077,0.70334614
same_participant_repeat_recording,0.46288799,0.76923077,0.70334614
same_participant_repeat_recording,0.46423752,0.76923077,0.70334614
same_participant_repeat_recording,0.46558704,0.76923077,0.70334614
same_participant_repeat_recording,0.46693657,0.76923077,0.70334614
same_participant_repeat_recording,0.4682861,0.76923077,0.70334614
same_participant_repeat_recording,0.46963563,0.76923077,0.70334614
same_participant_repeat_recording,0.47098516,0.76923077,0.70334614
same_participant_repeat_recording,0.47233468,0.76923077,0.70334614
same_participant_repeat_recording,0.47368421,0.76923077,0.70334614
same_participant_repeat_recording,0.47503374,0.76923077,0.70334614
same_participant_repeat_recording,0.47638327,0.76923077,0.70334614
same_participant_repeat_recording,0.47773279,0.76923077,0.70334614
same_participant_repeat_recording,0.47908232,0.76923077,0.70334614
same_participant_repeat_recording,0.48043185,0.76923077,0.70334614
same_participant_repeat_recording,0.48178138,0.76923077,0.70334614
same_participant_repeat_recording,0.48178138,0.79487179,0.70334614
same_participant_repeat_recording,0.48178138,0.82051282,0.70334614
same_participant_repeat_recording,0.4831309,0.82051282,0.70334614
same_participant_repeat_recording,0.48448043,0.82051282,0.70334614
same_participant_repeat_recording,0.48582996,0.82051282,0.70334614
same_participant_repeat_recording,0.48717949,0.82051282,0.70334614
same_participant_repeat_recording,0.48852901,0.82051282,0.70334614
same_participant_repeat_recording,0.48987854,0.82051282,0.70334614
same_participant_repeat_recording,0.49122807,0.82051282,0.70334614
same_participant_repeat_recording,0.4925776,0.82051282,0.70334614
same_participant_repeat_recording,0.49392713,0.82051282,0.70334614
same_participant_repeat_recording,0.49527665,0.82051282,0.70334614
same_participant_repeat_recording,0.49662618,0.82051282,0.70334614
same_participant_repeat_recording,0.49797571,0.82051282,0.70334614
same_participant_repeat_recording,0.49797571,0.84615385,0.70334614
same_participant_repeat_recording,0.49932524,0.84615385,0.70334614
same_participant_repeat_recording,0.50067476,0.84615385,0.70334614
same_participant_repeat_recording,0.50202429,0.84615385,0.70334614
same_participant_repeat_recording,0.50337382,0.84615385,0.70334614
same_participant_repeat_recording,0.50472335,0.84615385,0.70334614
same_participant_repeat_recording,0.50607287,0.84615385,0.70334614
same_participant_repeat_recording,0.5074224,0.84615385,0.70334614
same_participant_repeat_recording,0.50877193,0.84615385,0.70334614
same_participant_repeat_recording,0.51012146,0.84615385,0.70334614
same_participant_repeat_recording,0.51147099,0.84615385,0.70334614
same_participant_repeat_recording,0.51282051,0.84615385,0.70334614
same_participant_repeat_recording,0.51417004,0.84615385,0.70334614
same_participant_repeat_recording,0.51551957,0.84615385,0.70334614
same_participant_repeat_recording,0.5168691,0.84615385,0.70334614
same_participant_repeat_recording,0.51821862,0.84615385,0.70334614
same_participant_repeat_recording,0.51956815,0.84615385,0.70334614
same_participant_repeat_recording,0.52091768,0.84615385,0.70334614
same_participant_repeat_recording,0.52226721,0.84615385,0.70334614
same_participant_repeat_recording,0.52361673,0.84615385,0.70334614
same_participant_repeat_recording,0.52496626,0.84615385,0.70334614
same_participant_repeat_recording,0.52631579,0.84615385,0.70334614
same_participant_repeat_recording,0.52766532,0.84615385,0.70334614
same_participant_repeat_recording,0.52901484,0.84615385,0.70334614
same_participant_repeat_recording,0.53036437,0.84615385,0.70334614
same_participant_repeat_recording,0.5317139,0.84615385,0.70334614
same_participant_repeat_recording,0.53306343,0.84615385,0.70334614
same_participant_repeat_recording,0.53441296,0.84615385,0.70334614
same_participant_repeat_recording,0.53576248,0.84615385,0.70334614
same_participant_repeat_recording,0.53711201,0.84615385,0.70334614
same_participant_repeat_recording,0.53846154,0.84615385,0.70334614
same_participant_repeat_recording,0.53981107,0.84615385,0.70334614
same_participant_repeat_recording,0.54116059,0.84615385,0.70334614
same_participant_repeat_recording,0.54251012,0.84615385,0.70334614
same_participant_repeat_recording,0.54385965,0.84615385,0.70334614
same_participant_repeat_recording,0.54520918,0.84615385,0.70334614
same_participant_repeat_recording,0.5465587,0.84615385,0.70334614
same_participant_repeat_recording,0.54790823,0.84615385,0.70334614
same_participant_repeat_recording,0.54925776,0.84615385,0.70334614
same_participant_repeat_recording,0.55060729,0.84615385,0.70334614
same_participant_repeat_recording,0.55195682,0.84615385,0.70334614
same_participant_repeat_recording,0.55330634,0.84615385,0.70334614
same_participant_repeat_recording,0.55465587,0.84615385,0.70334614
same_participant_repeat_recording,0.55465587,0.87179487,0.70334614
same_participant_repeat_recording,0.5560054,0.87179487,0.70334614
same_participant_repeat_recording,0.55735493,0.87179487,0.70334614
same_participant_repeat_recording,0.55870445,0.87179487,0.70334614
same_participant_repeat_recording,0.56005398,0.87179487,0.70334614
same_participant_repeat_recording,0.56140351,0.87179487,0.70334614
same_participant_repeat_recording,0.56275304,0.87179487,0.70334614
same_participant_repeat_recording,0.56410256,0.87179487,0.70334614
same_participant_repeat_recording,0.56545209,0.87179487,0.70334614
same_participant_repeat_recording,0.56680162,0.87179487,0.70334614
same_participant_repeat_recording,0.56815115,0.87179487,0.70334614
same_participant_repeat_recording,0.56950067,0.87179487,0.70334614
same_participant_repeat_recording,0.5708502,0.87179487,0.70334614
same_participant_repeat_recording,0.57219973,0.87179487,0.70334614
same_participant_repeat_recording,0.57354926,0.87179487,0.70334614
same_participant_repeat_recording,0.57489879,0.87179487,0.70334614
same_participant_repeat_recording,0.57624831,0.87179487,0.70334614
same_participant_repeat_recording,0.57759784,0.87179487,0.70334614
same_participant_repeat_recording,0.57894737,0.87179487,0.70334614
same_participant_repeat_recording,0.5802969,0.87179487,0.70334614
same_participant_repeat_recording,0.58164642,0.87179487,0.70334614
same_participant_repeat_recording,0.58299595,0.87179487,0.70334614
same_participant_repeat_recording,0.58434548,0.87179487,0.70334614
same_participant_repeat_recording,0.58569501,0.87179487,0.70334614
same_participant_repeat_recording,0.58704453,0.87179487,0.70334614
same_participant_repeat_recording,0.58839406,0.87179487,0.70334614
same_participant_repeat_recording,0.58974359,0.87179487,0.70334614
same_participant_repeat_recording,0.59109312,0.87179487,0.70334614
same_participant_repeat_recording,0.59244265,0.87179487,0.70334614
same_participant_repeat_recording,0.59379217,0.87179487,0.70334614
same_participant_repeat_recording,0.5951417,0.87179487,0.70334614
same_participant_repeat_recording,0.59649123,0.87179487,0.70334614
same_participant_repeat_recording,0.59784076,0.87179487,0.70334614
same_participant_repeat_recording,0.59919028,0.87179487,0.70334614
same_participant_repeat_recording,0.60053981,0.87179487,0.70334614
same_participant_repeat_recording,0.60188934,0.87179487,0.70334614
same_participant_repeat_recording,0.60323887,0.87179487,0.70334614
same_participant_repeat_recording,0.60458839,0.87179487,0.70334614
same_participant_repeat_recording,0.60593792,0.87179487,0.70334614
same_participant_repeat_recording,0.60728745,0.87179487,0.70334614
same_participant_repeat_recording,0.60863698,0.87179487,0.70334614
same_participant_repeat_recording,0.6099865,0.87179487,0.70334614
same_participant_repeat_recording,0.61133603,0.87179487,0.70334614
same_participant_repeat_recording,0.61268556,0.87179487,0.70334614
same_participant_repeat_recording,0.61268556,0.8974359,0.70334614
same_participant_repeat_recording,0.61403509,0.8974359,0.70334614
same_participant_repeat_recording,0.61538462,0.8974359,0.70334614
same_participant_repeat_recording,0.61673414,0.8974359,0.70334614
same_participant_repeat_recording,0.61808367,0.8974359,0.70334614
same_participant_repeat_recording,0.6194332,0.8974359,0.70334614
same_participant_repeat_recording,0.62078273,0.8974359,0.70334614
same_participant_repeat_recording,0.62213225,0.8974359,0.70334614
same_participant_repeat_recording,0.62348178,0.8974359,0.70334614
same_participant_repeat_recording,0.62483131,0.8974359,0.70334614
same_participant_repeat_recording,0.62618084,0.8974359,0.70334614
same_participant_repeat_recording,0.62753036,0.8974359,0.70334614
same_participant_repeat_recording,0.62887989,0.8974359,0.70334614
same_participant_repeat_recording,0.63022942,0.8974359,0.70334614
same_participant_repeat_recording,0.63157895,0.8974359,0.70334614
same_participant_repeat_recording,0.63292848,0.8974359,0.70334614
same_participant_repeat_recording,0.634278,0.8974359,0.70334614
same_participant_repeat_recording,0.63562753,0.8974359,0.70334614
same_participant_repeat_recording,0.63697706,0.8974359,0.70334614
same_participant_repeat_recording,0.63832659,0.8974359,0.70334614
same_participant_repeat_recording,0.63967611,0.8974359,0.70334614
same_participant_repeat_recording,0.64102564,0.8974359,0.70334614
same_participant_repeat_recording,0.64237517,0.8974359,0.70334614
same_participant_repeat_recording,0.6437247,0.8974359,0.70334614
same_participant_repeat_recording,0.64507422,0.8974359,0.70334614
same_participant_repeat_recording,0.64642375,0.8974359,0.70334614
same_participant_repeat_recording,0.64777328,0.8974359,0.70334614
same_participant_repeat_recording,0.64912281,0.8974359,0.70334614
same_participant_repeat_recording,0.65047233,0.8974359,0.70334614
same_participant_repeat_recording,0.65182186,0.8974359,0.70334614
same_participant_repeat_recording,0.65317139,0.8974359,0.70334614
same_participant_repeat_recording,0.65452092,0.8974359,0.70334614
same_participant_repeat_recording,0.65587045,0.8974359,0.70334614
same_participant_repeat_recording,0.65721997,0.8974359,0.70334614
same_participant_repeat_recording,0.6585695,0.8974359,0.70334614
same_participant_repeat_recording,0.65991903,0.8974359,0.70334614
same_participant_repeat_recording,0.66126856,0.8974359,0.70334614
same_participant_repeat_recording,0.66261808,0.8974359,0.70334614
same_participant_repeat_recording,0.66396761,0.8974359,0.70334614
